"","Score.Mean","FirstAuthorGender","student","AuthorCode","nmo","conference","rank","maletype","year","po","review"
"367",0.583333333333333,"m","Non-Student",8,"w","EvoLang11",0.264851485148515,0.681016248015141,2,2,"Double"
"369",0.388888888888889,"m","Non-Student",NA,"w","EvoLang11",0.0643564356435644,0.666164364735793,2,1,"Double"
"370",0.555555555555555,"m","Non-Student",NA,"w","EvoLang11",0.235148514851485,0.756802721088435,2,1,"Double"
"371",0.555555555555555,"m","Non-Student",NA,"w","EvoLang11",0.235148514851485,0.67177801234405,2,1,"Double"
"372",0.444444444444444,"m","Non-Student",NA,"w","EvoLang11",0.101485148514851,0.811320754716981,2,1,"Double"
"373",0.5,"f","Non-Student",NA,"w","EvoLang11",0.163366336633663,0.767857142857143,2,1,"Double"
"374",0.5,"f","Student",NA,"w","EvoLang11",0.163366336633663,0.6002331002331,2,1,"Double"
"375",0.555555555555555,"m","Student",67,"w","EvoLang11",0.235148514851485,0.598636918636919,2,3,"Double"
"376",0.444444444444444,"m","Non-Student",NA,"w","EvoLang11",0.101485148514851,0.613500388500388,2,1,"Double"
"377",0.5,"m","Student",NA,"w","EvoLang11",0.163366336633663,0.685496653545767,2,1,"Double"
"378",0.5,"m","Non-Student",68,"w","EvoLang11",0.163366336633663,0.680569430569431,2,3,"Double"
"379",0.416666666666667,"m","Non-Student",NA,"w","EvoLang11",0.0816831683168317,0.501851851851852,2,1,"Double"
"380",0.444444444444444,"m","Student",NA,"w","EvoLang11",0.101485148514851,0.604651162790698,2,1,"Double"
"381",0.388888888888889,"m","Non-Student",69,"w","EvoLang11",0.0643564356435644,0.598309665013328,2,2,"Double"
"382",0.5,"f","Non-Student",NA,"w","EvoLang11",0.163366336633663,0.571212121212121,2,1,"Double"
"383",0.444444444444444,"m","Non-Student",NA,"a","EvoLang11",0.101485148514851,0.706558540403794,2,1,"Double"
"384",0.388888888888889,"f","Student",70,"a","EvoLang11",0.0643564356435644,0.523337478754715,2,3,"Double"
"385",0.5,"f","Non-Student",71,"w","EvoLang11",0.163366336633663,0.571465821000705,2,2,"Double"
"386",0.277777777777778,"m","Non-Student",NA,"w","EvoLang11",0.0198019801980198,0.523772609819121,2,1,"Double"
"387",0.388888888888889,"f","Student",72,"a","EvoLang11",0.0643564356435644,0.612878787878788,2,2,"Double"
"388",0.333333333333333,"f","Non-Student",NA,"w","EvoLang11",0.0371287128712871,0.703703703703704,2,1,"Double"
"389",0.333333333333333,"m","Non-Student",73,"a","EvoLang11",0.0371287128712871,0.710955710955711,2,3,"Double"
"390",0.333333333333333,"m","Student",NA,"a","EvoLang11",0.0371287128712871,0.671385052337433,2,1,"Double"
"391",0.222222222222222,"m","Non-Student",NA,"w","EvoLang11",0.0099009900990099,NA,2,1,"Double"
"392",0.333333333333333,"m","Student",NA,"w","EvoLang11",0.0371287128712871,0.703703703703704,2,1,"Double"
"393",0,"m","Non-Student",NA,"a","EvoLang11",0,0.641168388113213,2,1,"Double"
"394",0.333333333333333,"m","Non-Student",NA,"w","EvoLang11",0.0371287128712871,0.655252525252525,2,1,"Double"
"395",0.166666666666667,"m","Non-Student",NA,"a","EvoLang11",0.00495049504950495,0.696697746697747,2,1,"Double"
